72184949,425000,15,0,Scituate,2066,2,2,1580,97,6098,Saltbox,1,0,HotWaterBaseboard,Jenkins,Gates,ScituateHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72184940,260000,22,6,Easthampton,1027,3,1,1212,60,17163,Ranch,1,1,HotWaterBaseboardGas,CtrPpnMpl,WBMS,EHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72184935,420000,15,8,Saugus,1906,3,2,1505,87,7562,Colonial,1,2,Gas,,BelmonteMiddle,SaugusHigh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72184915,470000,21,6,Natick,1760,3,2,1609,64,10149,Ranch,1,1,HotWaterBaseboardOil,BennetHemenway,Wilson,NatickHigh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72184914,750000,18,2,Brewster,2631,3,2,1648,28,31500,CapeContemporary,,1,CentralHeatHotWaterBaseboardGas,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72184910,910000,5,5,Rockport,1966,4,2,2016,107,8619,GambrelDutch,1,0,HotWaterBaseboardPropane,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72184898,420000,21,6,Marlborough,1752,3,25,1732,24,14678,Colonial,1,2,HotWaterBaseboardGas,JaworekIC,WhitcombAMSA,MarlbroAMSAAV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72184889,77400,20,5,Plymouth,2360,2,1,568,62,7405,Cottage,,0,None,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72184888,366400,18,3,Attleboro,2703,4,2,1872,26,32197,Colonial,1,0,HotWaterBaseboardOil,HymanFine,Wamsutta,Attleboro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72184869,458500,23,14,Medford,2155,2,15,1260,48,4500,SplitEntry,1,1,Gas,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72184863,920000,16,6,Brookline,2467,3,15,2133,80,7250,Garrison,1,1,ForcedAirGas,Buffer,,BrooklineHigh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72184860,205000,3,3,Yarmouth,2664,3,1,1248,48,10019,Ranch,1,0,HotWaterBaseboardOil,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72184849,156000,20,3,Methuen,1844,3,2,1123,87,4675,Cape,1,0,SteamGas,,,,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1
72184836,375000,21,7,Easthampton,1027,5,25,2985,117,7405,Victorian,1,0,HotWaterBaseboardHotWaterRadiatorsOil,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72184815,114900,16,1,Springfield,1109,2,1,720,71,5249,Cape,1,0,ForcedAirGas,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72184803,357000,19,12,Hull,2045,4,2,3167,49,4144,Colonial,,0,ForcedAirGas,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72184802,747500,15,6,Newburyport,1950,4,3,2100,29,20000,Colonial,1,2,HotWaterBaseboardGas,Bresnahan,RANock,NHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72184798,335000,17,7,Peabody,1960,2,1,1080,75,6020,Cape,1,0,HotWaterRadiatorsOil,SouthMemorial,Higgins,PeabodyVeteran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72184797,187000,1,1,Worcester,1606,2,1,1028,99,5000,Cape,1,0,SteamGas,NelsonPlace,ForestGrove,Burncoat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72184784,328000,17,2,Plymouth,2360,3,25,1952,40,25227,GambrelDutch,1,0,ForcedAirOil,IndianBrook,PSMS,PSHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72184778,280000,85,71,Attleboro,2703,2,2,1152,62,15000,Ranch,,1,ForcedAirOil,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72184744,360000,16,3,Hanson,2341,3,1,1912,41,35327,RaisedRanch,1,0,ForcedAirOil,,,WhitmanHanson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72184740,710000,19,8,Winchester,1890,3,2,1956,79,6501,Ranch,1,1,ForcedAirHotWaterBaseboardGas,Lincoln,McCall,WHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72184730,285000,19,4,Northbridge,1588,3,15,1714,43,25181,RaisedRanch,1,0,ForcedAirOil,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72184705,373300,21,6,Mansfield,2048,4,2,2106,51,31832,RanchSplitEntry,1,1,HotWaterBaseboard,JordJackRobin,Qualters,MHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72184696,431000,7,7,Braintree,2184,3,15,1553,80,7945,Cape,1,1,ForcedAirGas,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72184690,405000,22,7,Lynn,1904,3,25,1492,31,12496,SplitEntry,1,2,HotWaterBaseboardOil,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72184662,215000,70,17,Brockton,2302,3,1,1500,55,10367,Ranch,1,0,HotWaterBaseboardOil,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72184634,274900,8,8,Bellingham,2019,2,1,986,0,7492,Ranch,,0,CentralHeatForcedAirPropane,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72184573,252500,17,3,Worcester,1602,4,15,1903,98,7500,Bungalow,1,0,SteamGas,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72184571,700000,18,3,Hull,2045,4,3,4101,117,9000,Contemporary,1,2,HotWaterBaseboardRadiantGas,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72184571,700000,18,3,Hull,2045,4,3,4101,117,9000,Contemporary,1,2,HotWaterBaseboardRadiantGas,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72184568,870000,11,7,Carlisle,1741,3,3,2778,24,178595,ContemporaryPrairie,1,0,ForcedAirGas,Carlisle,Carlisle,CCHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72184537,306000,16,2,Hanson,2341,3,1,1284,51,33193,SplitEntry,1,0,ForcedAirGas,Maquan,Hanson,WhitmanHanson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72184533,1375000,21,6,Boxford,1921,4,3,4043,17,306662,GambrelDutch,1,3,ForcedAirGas,Colespofford,Masconomet,Masconomet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72184486,388000,16,2,Tyngsborough,1879,2,2,2624,22,16000,Cape,,1,HotWaterBaseboardGas,TES,TMS,THS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72184469,150000,3,3,Chicopee,1013,3,2,1472,92,7841,Colonial,1,1,HotWaterRadiatorsOil,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72184469,150000,3,3,Chicopee,1013,3,2,1472,92,7841,Colonial,1,1,HotWaterRadiatorsOil,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72184464,131500,19,4,Springfield,1104,3,15,1200,92,3598,Bungalow,,0,HotAirGravitySteamGas,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72184455,417500,16,10,Newton,3858,3,25,2899,9,64904,Colonial,,2,ForcedAirPropane,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72184419,750000,10,10,Wrentham,2093,4,25,3635,17,110294,CapeContemporary,1,3,ForcedAirOil,DelanyRoderick,KPMiddle,KPHighSchool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72184372,362900,25,12,Plymouth,2360,3,15,1608,39,47007,CapeGambrelDutch,1,0,HotWaterBaseboardOil,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72184332,118700,2,2,Agawam,1001,3,1,1064,38,16230,Ranch,,0,ForcedAir,,,,10,4,0,6,2,1,1,0,0,0,0,1,0,1,0,1
72184313,538500,22,7,Canton,2021,4,2,1837,46,16596,RaisedRanch,,1,HotWaterBaseboardGas,DeanSLuce,GalvinMS,CantonHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72184279,98000,3,2,Gardner,1440,3,2,1297,117,21256,Colonial,1,0,HotWaterBaseboardOil,WaterfordSt,Gardner,Gardner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72184273,410000,17,8,Beverly,1915,3,2,1473,107,4988,Colonial,1,1,ForcedAirOil,Hannah,Briscoe,Beverly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72184257,1670000,24,8,Brookline,2445,4,3,2581,88,7584,Colonial,1,1,Oil,Pierce,,BrooklineHigh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72184251,255000,11,2,FallRiver,2721,2,15,1100,48,8886,Ranch,1,1,Electric,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72184250,220000,11,11,SouthHadley,1075,3,15,1596,137,15096,Colonial,1,2,CentralHeatSteamOilWood,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72184246,229900,5,5,Chicopee,1020,3,1,1592,53,11326,Ranch,1,1,HotWaterBaseboardOil,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72184217,430000,7,7,Northbridge,1588,4,25,2200,15,18750,Colonial,1,2,ForcedAirGas,BalmerPrimary,Northbridge,Northbridge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72184205,226500,18,2,Belchertown,1007,3,2,1560,47,18295,Ranch,1,0,ElectricBaseboardElectric,SwiftRiver,JabishJHS,BelchertownHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72184204,690000,19,5,Boston,2124,4,2,2429,118,7235,Colonial,1,0,HotWaterBaseboardGas,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72184200,148000,22,10,Worcester,1604,3,1,1086,67,8000,Cape,1,1,ForcedAirOil,,,,7,1,0,6,2,1,1,0,0,0,0,1,1,0,1,0
72184198,427000,16,2,Londonderry,3053,4,35,2784,33,58806,Colonial,1,2,HotWaterBaseboardOil,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72184196,149900,23,8,SouthHadley,1075,2,1,768,61,9520,Ranch,,2,ForcedAirOil,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72184195,128000,2,2,Springfield,1104,4,1,1344,55,7135,Cape,1,0,CentralHeatForcedAirElectricBaseboardOil,,,CentralHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72184191,216900,28,13,Fitchburg,1420,3,1,972,65,10000,Ranch,1,1,ForcedAirGas,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
72184185,208000,24,10,Leominster,1453,3,15,1350,59,12171,Ranch,,0,HotWaterBaseboardOil,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
72184168,172000,21,3,Springfield,1128,3,1,1096,57,12036,Ranch,1,1,HotWaterBaseboardOil,,,,2,0,0,2,3,0,3,0,0,0,0,1,1,1,1,0
72184166,464900,8,8,Dighton,2715,3,25,2770,8,45302,Colonial,1,2,HotWaterBaseboardOil,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72184164,370000,9,5,Holbrook,2343,3,25,1900,18,4791,Colonial,1,0,ForcedAirGas,JFKElamentary,,HolbrookHigh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72184161,435000,1,2,NorthAndover,1845,3,2,1536,99,8276,Colonial,1,1,CentralHeatSteamGas,Thomson,NAMS,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72184135,695000,18,3,Braintree,2184,4,25,2964,49,15006,Colonial,1,2,HotWaterBaseboardGas,Highlands,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72184130,255000,18,3,Leicester,1611,3,1,1446,23,20449,SplitEntry,1,0,HotWaterBaseboardOil,LeicesterPrima,LeicesterMiddl,LeicesterHigh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72184117,415000,8,8,Salem,1970,4,2,1366,67,6098,Cape,1,0,CentralHeatOil,,,,8,5,1,2,1,0,1,0,0,0,1,0,1,1,1,0
72184113,330000,20,5,Worcester,1606,3,3,2152,2,7010,SplitEntry,1,2,CentralHeatForcedAirPropane,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72184111,847400,18,3,Hingham,2043,4,25,2362,51,20200,Colonial,1,2,HotWaterBaseboardGas,PlymouthRiver,HinghamMiddle,HinghamHigh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72184105,228000,18,3,Leominster,1453,3,1,1388,85,12171,Cape,1,0,ForcedAirOil,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72184092,500000,18,2,Leominster,1453,3,35,3268,30,18355,ContemporaryRanch,1,2,CentralHeatForcedAirOil,Leominster,Leominster,Leominster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72184092,500000,18,2,Leominster,1453,3,35,3268,30,18355,ContemporaryRanch,1,2,CentralHeatForcedAirOil,Leominster,Leominster,Leominster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72184080,296900,17,3,Carver,2355,2,2,1218,29,13068,Contemporary,2,2,HotWaterBaseboardOil,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72184076,358700,16,1,Buckland,1338,3,15,1926,43,1668347,Contemporary,1,2,ElectricBaseboardPropane,BuckShelb,,MohawkRegional,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
72184075,261300,8,8,Auburn,1501,3,15,1879,93,10000,Cape,1,0,Oil,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72184070,135000,6,6,Swansea,2777,2,1,936,79,20473,Ranch,,1,CentralHeatForcedAirGas,,,,2,0,0,2,0,0,0,0,0,0,1,1,1,1,0,0
72184065,552250,4,3,Woburn,1801,3,2,1744,62,15000,Ranch,1,1,HotWaterBaseboardOil,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72184023,430000,15,1,Holliston,1746,4,3,2411,196,53579,ColonialAntiqueGreekRevival,1,0,ForcedAirGas,PlacntnoMiller,RobertAdams,HollistonHigh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72184016,515000,2,3,Boston,2132,4,2,2400,107,6435,Colonial,,0,Radiant,,,,6,3,0,3,0,0,0,0,0,0,1,1,1,1,0,0
72184012,372000,17,5,Weymouth,2191,3,2,1512,91,3441,Cape,,0,HotWaterBaseboard,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72184009,156000,3,3,Lancaster,1523,2,1,768,67,13504,Cape,,1,HotWaterBaseboardOil,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72183984,239000,3,3,Ashland,1721,3,2,1770,117,8276,Colonial,1,2,ForcedAirGas,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72183982,230000,16,2,Worcester,1606,3,1,960,64,8712,Ranch,1,0,HotWaterBaseboardOil,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
72183975,23000,5,5,Athol,1331,3,1,1431,107,9600,MultiLevel,,1,None,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72183960,272500,11,11,Shutesbury,1072,2,15,1613,21,108900,Colonial,,2,ForcedAirOil,Shutesbury,Amherst,Amherst,6,4,0,2,3,2,1,0,0,0,0,1,1,1,1,1
72183948,372000,25,9,Haverhill,1830,3,25,1622,67,10890,Cape,1,1,ForcedAirGas,PentucketLake,JGWhittier,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
72183917,259900,10,10,Oxford,1540,4,2,1309,60,21344,ColonialCape,1,0,ForcedAirOil,,,,3,0,0,3,1,0,1,0,0,0,0,1,1,0,1,1
72183874,142500,6,6,Chicopee,1020,2,1,920,106,5227,Cape,1,0,ForcedAirGas,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72183872,485500,2,2,Holliston,1746,4,2,2456,152,8712,ColonialAntique,1,1,HotWaterBaseboardGas,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72183861,300000,17,2,Attleboro,2703,3,15,1543,97,33939,Colonial,1,2,CentralHeatHotWaterBaseboardOilOtherSeeRemarks,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72183847,390000,28,12,Boston,2136,4,15,1222,87,4500,Cape,1,0,HotWaterBaseboard,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72183846,242000,19,5,Easthampton,1027,3,2,1814,72,11761,Cape,1,1,HotWaterRadiatorsOil,,WhiteBrook,Easthampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72183834,299900,9,9,NorthBrookfield,1535,4,3,2384,12,87120,SplitEntry,1,2,ForcedAirPropane,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72183832,589000,19,4,Peabody,1960,5,25,2384,57,16061,SplitEntry,1,1,ForcedAirOil,,,,4,2,0,2,4,1,2,0,0,0,1,1,1,1,0,1
72183821,340000,19,3,Brockton,2301,4,2,1584,48,11500,Colonial,,0,HotWaterBaseboardOil,YES,YES,YES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72183807,360000,20,4,Revere,2151,3,1,1764,51,3600,Ranch,1,0,HotWaterBaseboardGas,,,,5,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0
72183801,171100,13,13,Whitman,2382,4,2,1435,117,14688,Colonial,,2,HotWaterBaseboard,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72183784,585100,13,5,Burlington,1803,3,15,1984,61,22450,Garrison,1,2,HotWaterBaseboardOil,FrancisWyman,MarshallSimond,BurlingtonHigh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72183768,355000,20,5,Peabody,1960,3,1,1208,65,17999,Ranch,1,1,HotWaterBaseboardOil,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72183737,715000,28,13,Harwich,2646,3,25,2230,15,92,Colonial,1,2,CentralHeatGas,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72183732,381000,46,34,Newbury,1951,3,1,894,65,7501,Ranch,1,1,ForcedAirOil,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72183712,245700,18,8,WestBrookfield,1585,3,2,2074,85,60984,Ranch,1,6,HotWaterBaseboardOil,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72183693,461100,13,6,Norton,2766,4,25,2572,20,30448,Colonial,,2,ForcedAirGas,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72183692,358000,4,4,Shrewsbury,1545,3,3,1460,40,32428,RaisedRanch,1,2,ForcedAirOil,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72183686,270000,20,6,Worcester,1604,3,2,1512,5,7064,SplitEntry,1,2,ForcedAir,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72183617,525000,18,3,Danvers,1923,4,2,2326,124,7231,Victorian,1,1,HotWaterBaseboardGas,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72183610,215000,19,3,Greenfield,1301,3,15,1656,101,13922,Colonial,1,0,HotWaterBaseboardGas,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72183609,215000,1,1,Dennis,2639,3,1,828,55,6098,Ranch,,0,ForcedAirGas,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72183585,355000,3,3,Leominster,1453,3,25,1556,2,23842,ColonialContemporaryCottage,1,1,ForcedAirGasPropane,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72183578,450000,4,4,Billerica,1821,4,2,2950,59,25000,Cape,1,2,HotWaterBaseboardOil,Parker,Marshall,BMHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72183573,395000,17,2,Framingham,1701,3,2,1312,62,12628,Ranch,1,0,ForcedAirHotWaterBaseboard,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72183568,161000,55,2,EastLongmeadow,1028,3,1,1178,66,20430,Ranch,1,1,HotWaterBaseboardOil,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72183559,465000,33,15,EastLongmeadow,1028,4,25,2890,29,40871,Contemporary,1,2,ForcedAirGas,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72183553,275000,21,7,Milford,1757,3,1,1080,55,16318,Ranch,1,1,HotWaterBaseboardOilElectricPropane,Memorial,Milford,Milford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72183535,397000,20,4,Dartmouth,2747,4,3,2352,51,12500,Colonial,1,1,HotWaterBaseboardOil,Potter,DMS,DHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72183522,880000,12,4,Winchester,1890,3,3,2585,9,6675,Colonial,1,1,CentralHeatForcedAir,Licoln,McCall,WinchesterHigh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72183520,799000,22,0,Falmouth,2540,5,15,1754,92,5640,Colonial,,2,HotWaterBaseboardGas,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72183512,470000,3,3,Medway,2053,4,25,2002,30,35545,Colonial,1,2,HotWaterBaseboardOil,McGovernBurke,MedwayMiddle,MedwayHigh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72183509,161700,14,14,Plymouth,2360,2,1,765,117,18731,Cottage,1,0,ForcedAirPropane,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72183501,465000,20,6,Chelmsford,1824,3,15,2243,51,62726,RaisedRanch,2,2,HotWaterBaseboardGas,SouthRow,McCarthy,Chelmsford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72183495,173000,10,0,Holyoke,1040,4,1,1740,97,7500,ColonialBungalow,1,0,SteamGas,,,,1,1,0,0,2,1,0,0,0,0,0,1,1,0,1,0
72183482,750000,14,5,Andover,1810,4,25,3122,18,150753,Colonial,1,2,CentralHeatForcedAirOil,HighPlain,WoodHill,AHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72183463,435000,12,12,BocaRaton,33428,4,3,3055,22,10018,Colonial,,1,Electric,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72183458,420000,13,3,Dracut,1826,4,15,2249,41,42036,GambrelDutch,1,2,HotWaterBaseboardGas,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72183428,400000,13,3,Billerica,1821,3,2,1507,40,25000,SplitEntry,2,1,ForcedAirGas,Parker,Locke,BillericaHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72183428,400000,13,3,Billerica,1821,3,2,1507,40,25000,SplitEntry,2,1,ForcedAirGas,Parker,Locke,BillericaHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72183419,318900,17,3,Shrewsbury,1545,3,2,1608,63,12100,Ranch,1,2,ForcedAirOil,,Shrewsbury,Shrewsbury,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72183388,285000,38,38,Millbury,1527,4,25,2659,27,32600,Contemporary,1,2,ForcedAir,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72183378,436000,16,2,Acton,1720,3,25,1568,6,2769,Colonial,1,1,ForcedAirGas,Choice,ABRegJH,ABRegHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72183377,365000,17,2,Mashpee,2649,4,2,1806,27,22564,Cape,1,0,HotWaterBaseboardOil,KCCoombs,Quashnet,MMHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72183370,713000,20,6,Andover,1810,4,25,2716,34,30290,Colonial,1,2,HotWaterBaseboardOil,BancroftSchool,DohertyMiddle,AndoverHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72183354,385016,19,5,Wakefield,1880,3,1,1228,99,4015,Colonial,1,2,HotWaterBaseboardGas,DOLBEARE,,WakefielHigh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72183343,365000,18,3,Woburn,1801,2,1,980,82,16202,Colonial,1,0,SteamOil,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72183329,1310000,12,4,Boston,2129,3,3,2154,9,1550,Colonial,,1,ForcedAir,,,,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
72183324,198000,15,15,Agawam,1030,2,1,1032,35,15008,Ranch,1,2,ForcedAirGas,,RobertaDoering,Agawam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72183311,520000,21,7,Tewksbury,1876,3,15,1814,67,50529,Ranch,1,2,HotWaterBaseboardOil,DewingNorth,RyanWynn,TewksburyHigh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72183307,500000,21,8,Billerica,1821,4,25,1584,4,5000,Colonial,1,1,ForcedAirGas,Vining,Billerica,Billerica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72183307,500000,21,8,Billerica,1821,4,25,1584,4,5000,Colonial,1,1,ForcedAirGas,Vining,Billerica,Billerica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72183305,340000,17,12,Burlington,1803,2,1,1029,96,13000,Colonial,,0,HotWaterBaseboardGas,Memorial,MarshalSimond,BHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72183296,560000,20,3,Marblehead,1945,3,2,1500,117,4661,Colonial,1,1,HotWaterRadiatorsOilElectric,Coffin,VillageVets,Marblehead,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72183290,425500,19,5,Leicester,1524,4,35,2837,18,53024,Colonial,1,2,HotWaterBaseboardOil,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72183289,630000,10,3,Medford,2155,3,15,1812,87,6800,Colonial,1,1,ForcedAirGas,Roberts,AndrewsMcGlynn,MHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72183285,830000,3,3,Quincy,2170,4,25,3546,107,11250,Colonial,1,1,CentralHeatSteamOil,Wollaston,CentralMiddle,NQHS,5,2,1,2,2,1,1,0,0,0,0,0,0,0,0,1
72183284,432000,18,3,Malden,2148,3,1,1200,67,6327,Colonial,1,1,HotWaterBaseboardGas,,,Malden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72183276,383000,26,12,Danvers,1923,3,1,1368,67,10498,Ranch,1,1,HotWaterBaseboardGas,GreatOak,HoltenRichmond,DanversHigh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72183256,322000,18,2,Quincy,2170,2,1,864,92,3710,Cape,1,0,ForcedAir,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72183253,255000,23,6,Worcester,1602,3,25,1606,8,4036,ColonialContemporary,1,2,ForcedAir,,,,7,6,0,1,4,4,0,0,0,0,0,1,1,1,1,1
72183224,290290,8,8,Weymouth,2188,3,1,1056,58,10977,RaisedRanch,1,1,ForcedAirGas,AcademyAvene,ChapmanAdams,WHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72183214,505000,3,1,Framingham,1702,4,25,2049,67,39330,Colonial,1,0,HotWaterBaseboardHotWaterRadiatorsGas,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72183210,440000,18,3,Framingham,1701,3,2,1428,23,9239,Cape,1,1,HotWaterBaseboardOil,MaryStapleton,Cameron,FraminghamHS,7,1,3,3,0,0,0,0,0,0,0,0,0,1,1,0
